id,parking,bathrooms,bedrooms,seller,location,status,area,planta,lift,pool,pozo,terraza,lobby,balcon,jacuzzi,gimnasio,price,price_per_m2,area_per_br,prk,bdrm,logPrice
/apartamentos-venta-av--george-washington/1273815/,NA,1,1,The Crestman Group,Av. George Washington,Building,60,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,127500,2125,60,NA,1,11.755871643580617
/apartamentos-venta-autopista-30-de-mayo/1284934/,1,1,2,Algonovo,Autopista 30 de Mayo,Used,100,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,100000,1000,50,1,2,11.512925464970229
/apartamentos-venta-arroyo-hondo-viejo/1227553/,2,2.5,3,Carmelia Suero,Arroyo Hondo Viejo,New,141,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,157264.95726495725,1115.3543068436684,47,2,3,11.965687287781458
/apartamentos-venta-arroyo-hondo-viejo/1285606/,2,2.5,2,Plusval Puente Azul,Arroyo Hondo Viejo,Building,95,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,166250,1750,47.5,2,2,12.021247958518101
/apartamentos-venta-arroyo-hondo-viejo/1285566/,1,1.5,1,Algonovo Real Estate,Arroyo Hondo Viejo,Building,61,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,106750,1750,61,1,1,11.578244931090872
/apartamentos-venta-arroyo-hondo-viejo/1264516/,2,2.5,2,Algonovo Real Estate,Arroyo Hondo Viejo,Building,110,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,197999,1799.990909090909,55,2,2,12.196017259158868
/apartamentos-venta-arroyo-hondo-viejo/1285776/,1,1.5,1,Algonovo,Arroyo Hondo Viejo,Building,61,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,106750,1750,61,1,1,11.578244931090872
/apartamentos-venta-arroyo-hondo-viejo/1273697/,2,2.5,3,Marco Rivero,Arroyo Hondo Viejo,Used,208,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,185000,889.4230769230769,69.33333333333333,2,3,12.128111104060462
/apartamentos-venta-arroyo-hondo-viejo/1264452/,1,2,2,Marco Rivero,Arroyo Hondo Viejo,Used,178,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,119658.11965811966,672.236627292807,89,1,2,11.692393952781776
/apartamentos-venta-arroyo-hondo-viejo/1267720/,2,2.5,2,Marco Rivero,Arroyo Hondo Viejo,New,100,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,198000,1980,50,2,2,12.196022309676673
/apartamentos-venta-y-alquiler-arroyo-hondo-viejo/1280440/,2,2.5,2,Marco Rivero,Arroyo Hondo Viejo,New,100,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,198000,1980,50,2,2,12.196022309676673
/apartamentos-venta-arroyo-hondo-viejo/1268093/,2,2.5,2,Marco Rivero,Arroyo Hondo Viejo,New,100,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,198000,1980,50,2,2,12.196022309676673
/apartamentos-venta-arroyo-hondo-viejo/1276572/,2,2.5,2,Algonovo Real Estate,Arroyo Hondo Viejo,Building,172,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,197999,1151.156976744186,86,2,2,12.196017259158868
/apartamentos-venta-arroyo-hondo-viejo/1252228/,1,1.5,1,Algonovo Real Estate,Arroyo Hondo Viejo,Building,65,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,96511,1484.784615384615,65,1,1,11.477412270468058
/apartamentos-venta-arroyo-hondo-viejo/1258383/,2,3.5,3,Ginebra Realty Group,Arroyo Hondo Viejo,Building,147,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,227073,1544.7142857142858,49,2,3,12.33302683066896
/apartamentos-venta-arroyo-hondo-viejo/1283060/,2,2,3,Innova By Bello Jaquez,Arroyo Hondo Viejo,Used,142,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,112820.51282051284,794.5106536655834,47.333333333333336,2,3,11.633553452758843
/apartamentos-venta-arroyo-hondo-viejo/1283034/,1,2,2,Innova By Bello Jaquez,Arroyo Hondo Viejo,Used,110,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,107692.30769230767,979.0209790209788,55,1,2,11.58703343712395
/apartamentos-venta-arroyo-hondo-viejo/1283386/,1,1,2,Virna Reyes,Arroyo Hondo Viejo,Used,98,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,109401.7094017094,1116.3439734868307,49,1,2,11.60278179409209
/apartamentos-venta-y-alquiler-arroyo-hondo-viejo/1267719/,2,2.5,2,Marco Rivero,Arroyo Hondo Viejo,New,100,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,198000,1980,50,2,2,12.196022309676673
/apartamentos-venta-arroyo-hondo-viejo/1272670/,2,2.5,3,Sena Real Estate,Arroyo Hondo Viejo,Used,172,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,190000,1104.6511627906978,57.333333333333336,2,3,12.154779351142624
/apartamentos-venta-arroyo-hondo-viejo/1285729/,2,2.5,3,HouseLink,Arroyo Hondo Viejo,Building,107,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,194683,1819.4672897196265,35.666666666666664,2,3,12.17912787373209
/apartamentos-venta-arroyo-hondo-viejo/1237188/,2,2.5,3,eXp Realty,Arroyo Hondo Viejo,Building,152,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,269000,1769.7368421052631,50.666666666666664,2,3,12.502466658583977
/apartamentos-venta-arroyo-hondo-viejo/1260198/,2,1.5,1,Paez Luxury Real Estate,Arroyo Hondo Viejo,New,78,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,127000,1628.2051282051282,78,2,1,11.751942365440728
/apartamentos-venta-arroyo-hondo-viejo/1283614/,1,2,3,Remax Metropolitana,Arroyo Hondo Viejo,Building,90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,99000,1100,30,1,3,11.502875129116727
/apartamentos-venta-arroyo-hondo-viejo/1268965/,2,3.5,3,Maravila Properties,Arroyo Hondo Viejo,Building,219,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,338000,1543.37899543379,73,2,3,12.730801174465157
/apartamentos-venta-arroyo-hondo-viejo/1275166/,2,2.5,3,eXp,Arroyo Hondo Viejo,Used,145,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,185000,1275.8620689655172,48.333333333333336,2,3,12.128111104060462
/apartamentos-venta-y-alquiler-arroyo-hondo-viejo/1283520/,2,2.5,2,Innova By Bello Jaquez,Arroyo Hondo Viejo,Used,94,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,198000,2106.3829787234044,47,2,2,12.196022309676673
/apartamentos-venta-arroyo-hondo-viejo/1278195/,2,2.5,3,Innova By Bello Jaquez,Arroyo Hondo Viejo,Used,207,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,185000,893.7198067632851,69,2,3,12.128111104060462
/apartamentos-venta-arroyo-hondo-viejo/1264197/,2,2.5,2,Inverfisa,Arroyo Hondo Viejo,In blueprint,114,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,172000,1508.7719298245613,57,2,2,12.05524975579559
/apartamentos-venta-bella-vista-sur/1266415/,2,2,2,Inmobiliaria e Inversiones Peguero & Asociados,Bella Vista Sur,New,97,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,205280,2116.2886597938145,48.5,2,2,12.232130179849463
/apartamentos-venta-bella-vista-sur/1266421/,2,3.5,3,Inmobiliaria e Inversiones Peguero & Asociados,Bella Vista Sur,New,139,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,268573,1932.179856115108,46.333333333333336,2,3,12.50087803679753
/apartamentos-venta-bella-vista-sur/1282405/,2,3.5,3,Ana Karina Gracia,Bella Vista Sur,New,202,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,384000,1900.990099009901,67.33333333333333,2,3,12.858397831569864
/apartamentos-venta-y-alquiler-bella-vista-sur/1281681/,2,3.5,3,Ana Karina Gracia,Bella Vista Sur,Used,250,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,233000,932,83.33333333333333,2,3,12.358793732547838
/apartamentos-venta-bella-vista-sur/1283052/,2,3.5,3,Ana Karina Gracia,Bella Vista Sur,Used,271,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,230000,848.7084870848709,90.33333333333331,2,3,12.345834587905333
/apartamentos-venta-bella-vista-sur/1264154/,2,2.5,2,Ciudad Inmobiliaria,Bella Vista Sur,Building,107,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,210000,1962.6168224299065,53.5,2,2,12.254862809699606
/apartamentos-venta-bella-vista-sur/1285814/,1,1.5,1,Marco Rivero,Bella Vista Sur,New,75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,160000,2133.3333333333335,75,1,1,11.982929094215963
/apartamentos-venta-bella-vista-sur/1284490/,3,3.5,3,Tu Inmobiliaria City,Bella Vista Sur,Building,203,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,455000,2241.379310344827,67.66666666666667,3,3,13.028052697933088
/apartamentos-venta-bella-vista-sur/1284276/,2,2.5,3,Tu Inmobiliaria City,Bella Vista Sur,Building,143,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,315000,2202.7972027972028,47.666666666666664,2,3,12.66032791780777
/apartamentos-venta-bella-vista-sur/1284183/,1,1.5,1,Tu Inmobiliaria City,Bella Vista Sur,Building,66,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,150000,2272.7272727272725,66,1,1,11.918390573078392
/apartamentos-venta-bella-vista-sur/1280053/,2,2.5,3,Remax Blu,Bella Vista Sur,Used,125,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,220000,1760,41.666666666666664,2,3,12.301382825334498
/apartamentos-venta-bella-vista-sur/1275730/,2,NA,3,CITYMAX Dominicana,Bella Vista Sur,Used,204,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,315000,1544.1176470588234,68,2,3,12.66032791780777
/apartamentos-venta-bella-vista-sur/1279870/,2,2.5,2,Premium Real Estate,Bella Vista Sur,Used,145,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,225000,1551.7241379310344,72.5,2,2,12.323855681186558
/apartamentos-venta-bella-vista-sur/1280305/,2,3.5,3,Hogarium Real Estate,Bella Vista Sur,Used,240,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,270000,1125,80,2,3,12.506177237980511
/apartamentos-venta-bella-vista-sur/1278269/,2,2.5,2,Ginebra Realty Group,Bella Vista Sur,New,88,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,190000,2159.090909090909,44,2,2,12.154779351142624
/apartamentos-venta-bella-vista-sur/1278270/,2,2.5,3,Ginebra Realty Group,Bella Vista Sur,New,116,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,215000,1853.448275862069,38.666666666666664,2,3,12.2783933071098
/apartamentos-venta-bella-vista-sur/1273124/,2,2.5,3,Virna Reyes,Bella Vista Sur,Used,189,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,220000,1164.021164021164,63,2,3,12.301382825334498
/apartamentos-venta-bella-vista-sur/1278680/,3,3.5,3,Flavia Cortina Unique Properties,Bella Vista Sur,Used,400,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,830000,2075,133.33333333333334,3,3,13.62918097977278
/apartamentos-venta-bella-vista-sur/1282034/,3,3.5,3,Bienvenida Rubén Jiménez,Bella Vista Sur,New,280,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,300000,1071.428571428571,93.33333333333331,3,3,12.611537753638338
/apartamentos-venta-y-alquiler-bella-vista-sur/1285144/,2,3.5,3,Bienvenida Rubén Jiménez,Bella Vista Sur,Used,220,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,285000,1295.4545454545455,73.33333333333333,2,3,12.560244459250788
/apartamentos-venta-bella-vista-sur/1276591/,2,2.5,2,InmoinRD,Bella Vista Sur,Building,107,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,205000,1915.8878504672896,53.5,2,2,12.230765258120545
/apartamentos-venta-bella-vista-sur/1283796/,2,2.5,2,Ríos Real Estate,Bella Vista Sur,New,184,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,336000,1826.0869565217392,92,2,2,12.724866438945341
/apartamentos-venta-bella-vista-sur/1283801/,2,3.5,3,Ríos Real Estate,Bella Vista Sur,New,341,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,735000,2155.425219941349,113.66666666666669,2,3,13.507625778194974
/apartamentos-venta-bella-vista-sur/1282600/,2,3.5,3,Hogarium Real Estate,Bella Vista Sur,New,191,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,384000,2010.4712041884816,63.666666666666664,2,3,12.858397831569864
/apartamentos-venta-bella-vista-sur/1283847/,2,2.5,3,Juriluz,Bella Vista Sur,New,300,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,395000,1316.6666666666667,100,2,3,12.886641043883259
/apartamentos-venta-bella-vista-sur/1243143/,2,2.5,3,eXp Realty,Bella Vista Sur,Building,116,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,227000,1956.896551724138,38.666666666666664,2,3,12.332705296463539
/apartamentos-venta-bella-vista-sur/1260971/,4,3.5,3,Paez Luxury Real Estate,Bella Vista Sur,Used,222,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,225000,1013.5135135135135,74,4 or more,3,12.323855681186558
/apartamentos-venta-bella-vista-sur/1259031/,2,3.5,3,Inmobiliaria Bevistam,Bella Vista Sur,Used,222,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,260000,1171.1711711711712,74,2,3,12.468436909997665
/apartamentos-venta-bella-vista-sur/1285141/,2,2.5,3,Sophistic Home,Bella Vista Sur,Building,131,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,268000,2045.8015267175572,43.666666666666664,2,3,12.498742259492994
/apartamentos-venta-bella-vista-sur/1285087/,3,3.5,3,Quattro Realtors,Bella Vista Sur,Used,280,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,330000,1178.571428571429,93.33333333333331,3,3,12.706847933442663
/apartamentos-venta-bella-vista-sur/1284953/,2,3.5,3,AC INMOBILIARIA,Bella Vista Sur,New,213,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,260000,1220.6572769953052,71,2,3,12.468436909997665
/apartamentos-venta-bella-vista-sur/1264358/,2,3.5,3,Property RD,Bella Vista Sur,Building,180,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,360000,2000,60,2,3,12.793859310432293
/apartamentos-venta-bella-vista-sur/1266680/,2,3.5,3,Property RD,Bella Vista Sur,Building,227,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,358547,1579.5022026431718,75.66666666666667,2,3,12.789815032241831
/apartamentos-venta-bella-vista-sur/1275326/,2,3.5,3,Vidalpe Inmobiliaria,Bella Vista Sur,Building,168,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,300300,1787.5,56,2,3,12.612537253971421
/apartamentos-venta-bella-vista-sur/1275324/,2,2.5,2,Vidalpe Inmobiliaria,Bella Vista Sur,Building,147,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,241500,1642.857142857143,73.5,2,2,12.394624752074764
/apartamentos-venta-bella-vista-sur/1248790/,2,NA,2,Vidalpe Inmobiliaria,Bella Vista Sur,Building,88,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,217650,2473.2954545454545,44,2,2,12.290643546980444
/apartamentos-venta-bella-vista-sur/1255366/,3,3.5,3,Time Homes Inmobiliaria,Bella Vista Sur,Used,230,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,250000,1086.9565217391305,76.66666666666667,3,3,12.429216196844383
/apartamentos-venta-bella-vista-sur/1270744/,2,4.5,3,DARAD Real Estate RD,Bella Vista Sur,Building,176,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,380000,2159.090909090909,58.666666666666664,2,3,12.84792653170257
/apartamentos-venta-bella-vista-sur/1265426/,2,3.5,3,Seekers Inmobiliaria,Bella Vista Sur,New,161,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,384000,2385.0931677018634,53.666666666666664,2,3,12.858397831569864
/apartamentos-venta-bella-vista-sur/1271474/,4,3.5,3,Maravila Properties,Bella Vista Sur,Building,358,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,850000,2374.3016759776538,119.33333333333331,4 or more,3,13.652991628466498
/apartamentos-venta-bella-vista-sur/1278884/,2,3.5,3,AC INMOBILIARIA,Bella Vista Sur,Used,180,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,285000,1583.3333333333333,60,2,3,12.560244459250788
/apartamentos-venta-bella-vista-sur/1280257/,2,3.5,3,Remax Blu,Bella Vista Sur,Used,203,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,315000,1551.7241379310344,67.66666666666667,2,3,12.66032791780777
/apartamentos-venta-bella-vista-sur/1279912/,2,3.5,3,Remax Blu,Bella Vista Sur,Used,222,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,260000,1171.1711711711712,74,2,3,12.468436909997665
/apartamentos-venta-bella-vista-sur/1279837/,2,2.5,3,Remax Blu,Bella Vista Sur,Used,125,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,220000,1760,41.666666666666664,2,3,12.301382825334498
/apartamentos-venta-y-alquiler-bella-vista-sur/1279658/,2,2.5,2,Taty Fontbernard,Bella Vista Sur,New,220,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,500000,2272.7272727272725,110,2,2,13.122363377404328
/apartamentos-venta-bella-vista-sur/1279057/,2,2.5,2,Megacasa RD,Bella Vista Sur,New,117,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,194000,1658.1196581196582,58.5,2,2,12.175613438045465
/apartamentos-venta-bella-vista-sur/1264668/,2,2.5,2,Habitame Inmobiliaria,Bella Vista Sur,New,102,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,228000,2235.294117647059,51,2,2,12.337100907936577
/apartamentos-venta-bella-vista-sur/1275667/,NA,2.5,2,Taty Fontbernard,Bella Vista Sur,New,210,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,342720,1632,105,NA,2,12.74466906624152
/apartamentos-venta-bella-vista-sur/1258689/,3,3.5,3,Elite Brokers,Bella Vista Sur,NA,365,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,625000,1712.3287671232877,121.66666666666669,3,3,13.345506928718539
/apartamentos-venta-bella-vista-sur/1247930/,1,1.5,1,Vidalpe Inmobiliaria,Bella Vista Sur,Building,74,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,125400,1694.5945945945946,74,1,1,11.739263907180957
/apartamentos-venta-arismar/1267546/,1,2,3,Centro Juridico Dra. Angela Rojas,Arismar,Building,105,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,104950,999.5238095238096,35,1,3,11.56123932524878
/apartamentos-venta-santo-domingo-oeste/1256725/,1,2,3,Algonovo Real Estate,NA,In blueprint,96,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,100000,1041.6666666666667,32,1,3,11.512925464970229
/apartamentos-venta-santo-domingo-oeste/1257170/,1,2,3,Algonovo Real Estate,NA,In blueprint,106,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,99500,938.6792452830188,35.333333333333336,1,3,11.507912923146684
/apartamentos-venta-santo-domingo-oeste/1261732/,1,1,1,Republic Real State,NA,In blueprint,68,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,119900,1763.235294117647,68,1,1,11.694413341015606
/apartamentos-venta-santo-domingo-oeste/1266717/,1,2,3,Mr. Home Asesores Inmobiliarios,NA,NA,101,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,67521.36752136752,668.5283913006684,33.666666666666664,1,3,11.120199382639493
/apartamentos-venta-julieta-morales/1285933/,1,2.5,2,Ana Karina Gracia,Julieta Morales,Used,115,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,185000,1608.695652173913,57.5,1,2,12.128111104060462
/apartamentos-venta-julieta-morales/1284795/,2,2.5,3,Remax Metropolitana,Julieta Morales,Used,180,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,250000,1388.888888888889,60,2,3,12.429216196844383
/apartamentos-venta-julieta-morales/1285989/,2,2.5,3,Inmobiliaria Bevistam,Julieta Morales,Used,214,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,151282.05128205128,706.9254732806135,71.33333333333333,2,3,11.926901262746302
/apartamentos-venta-julieta-morales/1284817/,2,2.5,3,Habitame Inmobiliaria,Julieta Morales,Used,214,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,153675.2136752137,718.108475117821,71.33333333333333,2,3,11.942596652209993
/apartamentos-venta-julieta-morales/1262995/,2,3.5,3,Ginebra Realty Group,Julieta Morales,Building,142,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,200000,1408.4507042253522,47.333333333333336,2,3,12.206072645530174
/apartamentos-venta-urbanizacion-fernandez/1272963/,2,2.5,2,Kaza Inmobiliaria,Urbanización Fernández,Building,132,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,241110,1826.590909090909,66,2,2,12.393008539874874
/apartamentos-venta-urbanizacion-fernandez/1281293/,3,4,4,Doble Altura Real Estate SRL,Urbanización Fernández,Used,360,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,316239.31623931625,878.4425451092118,90,3,4 or more,12.664254535810743
/apartamentos-venta-urbanizacion-fernandez/1280684/,2,3.5,3,Mr. Home Asesores Inmobiliarios,Urbanización Fernández,NA,135,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,180000,1333.3333333333333,45,2,3,12.100712129872347
/apartamentos-venta-urbanizacion-fernandez/1254932/,NA,NA,1,Seekers Inmobiliaria,Urbanización Fernández,Building,42,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,140018,3333.7619047619046,42,NA,1,11.849526264755415
/apartamentos-venta-urbanizacion-fernandez/1255203/,NA,NA,2,Seekers Inmobiliaria,Urbanización Fernández,Building,109,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,336953,3091.3119266055046,54.5,NA,2,12.727698733732858
/apartamentos-venta-urbanizacion-fernandez/1254818/,NA,2,2,Seekers Inmobiliaria,Urbanización Fernández,Building,109,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,336953,3091.3119266055046,54.5,NA,2,12.727698733732858
/apartamentos-venta-urbanizacion-fernandez/1275205/,1,1,1,The Crestman Group,Urbanización Fernández,Building,41,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,140018,3415.0731707317073,41,1,1,11.849526264755415
/apartamentos-venta-urbanizacion-fernandez/1254750/,1,1,1,Roshanna Carrasco,Urbanización Fernández,Building,68,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,190400,2800,68,1,1,12.156882401339402
/apartamentos-venta-urbanizacion-fernandez/1254751/,1,1,1,Roshanna Carrasco,Urbanización Fernández,Building,42,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,142795,3399.8809523809523,42,1,1,11.869165314269015
/apartamentos-venta-av--jacobo-majluta/1284585/,1,2,3,Plusval Puente Azul,Av. Jacobo Majluta,New,100,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,85000,850,33.333333333333336,1,3,11.350406535472453
/apartamentos-venta-av--jacobo-majluta/1273358/,1,2,2,Algonovo Real Estate,Av. Jacobo Majluta,Building,69,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,55000,797.1014492753624,34.5,1,2,10.915088464214607
/apartamentos-venta-av--jacobo-majluta/1255508/,2,2.5,3,Algonovo Real Estate,Av. Jacobo Majluta,Building,121,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,155000,1280.9917355371902,40.333333333333336,2,3,11.951180395901384
/apartamentos-venta-av--jacobo-majluta/1272993/,1,2,2,Algonovo Real Estate,Av. Jacobo Majluta,In blueprint,69,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,53000,768.1159420289855,34.5,1,2,10.87804719253426
/apartamentos-venta-av--jacobo-majluta/1263089/,1,2,3,KW Capital,Av. Jacobo Majluta,In blueprint,88,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,66000,750,29.333333333333332,1,3,11.097410021008562
/apartamentos-venta-av--jacobo-majluta/1276109/,1,2,2,Algonovo,Av. Jacobo Majluta,Building,69,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,54000,782.6086956521739,34.5,1,2,10.896739325546411
/apartamentos-venta-av--jacobo-majluta/1276814/,1,1.5,2,Algonovo Real Estate,Av. Jacobo Majluta,Building,69,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,54000,782.6086956521739,34.5,1,2,10.896739325546411
